donation_id,donor_id,campaign_id,donation_date,amount,method,status,first_name,last_name,email,gender,join_date,alumni_status,total_gifts,donor_tier,name,type,start_date,manager,end_date,goal_amount,donation_month,donation_year,percent_of_goal,donation_success_flag
DON01508,D0650,CAMP005,2021-01-16,2075.14,Online,Completed,Jennifer,Parsons,sandra62@yahoo.com,Female,2025-03-07,True,3437.59,Silver,Morph Turn-Key Channels,Emergency Relief,2021-02-23,Carol Snyder,2021-11-07,189582,2021-01,2021,1.0945870388538996,1
DON01509,D0032,CAMP017,2021-02-26,3750.52,Check,Failed,Hunter,Dean,fanderson@hotmail.com,Male,2022-04-13,True,9811.84,Gold,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2021-02,2021,4.324811752632004,0
DON01510,D0434,CAMP002,2023-11-04,24.66,Credit Card,Refunded,John,Herring,andersonkathleen@vance-smith.com,Female,2022-08-18,True,7427.78,Gold,Generate Clicks-And-Mortar Eyeballs,Emergency Relief,2020-11-22,Christopher Murphy,2021-01-02,197004,2023-11,2023,0.01251751233477493,0
DON01511,D0539,CAMP002,2021-12-21,4577.29,Check,Failed,Claire,Phillips,juliewest@yahoo.com,Male,2021-08-18,False,1796.78,Silver,Generate Clicks-And-Mortar Eyeballs,Emergency Relief,2020-11-22,Christopher Murphy,2021-01-02,197004,2021-12,2021,2.3234502852733954,0
DON01512,D0947,CAMP021,2025-01-31,1350.07,Online,Refunded,Amber,Melendez,ghall@gmail.com,Other,2021-08-22,False,2501.81,Silver,Extend Innovative Applications,Emergency Relief,2021-01-31,Natalie Dougherty,2021-07-09,247090,2025-01,2025,0.5463879558055769,0
DON01513,D0406,CAMP004,2021-06-17,1940.13,Credit Card,Completed,Cynthia,Glover,christophermurray@nelson.com,Female,2020-10-14,False,4659.46,Silver,Drive Out-Of-The-Box Networks,Scholarships,2022-05-30,David James,2022-12-05,246176,2021-06,2021,0.7881068828805408,1
DON01514,D0933,CAMP004,2022-02-05,3096.34,Online,Refunded,Rebecca,Lin,robert85@gmail.com,Male,2022-05-20,True,7000.77,Gold,Drive Out-Of-The-Box Networks,Scholarships,2022-05-30,David James,2022-12-05,246176,2022-02,2022,1.257774925256727,0
DON01515,D0769,CAMP014,2024-03-21,2665.3,Online,Completed,Lauren,Sanchez,christian37@nichols-aguirre.org,Male,2023-04-24,False,9478.93,Gold,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2024-03,2024,2.9117823783252312,1
DON01516,D0443,CAMP022,2020-11-13,1580.65,Cash,Refunded,Sandra,Watkins,brittany68@rodriguez.org,Other,2022-05-13,True,7358.86,Gold,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2020-11,2020,0.9216940534362719,0
DON01517,D0460,CAMP023,2023-08-18,1060.46,Credit Card,Refunded,Ann,Avila,rodriguezdaniel@gmail.com,Female,2023-05-16,True,5895.33,Gold,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2023-08,2023,2.525205381593047,0
DON01518,D0346,CAMP025,2024-12-05,1231.61,Online,Refunded,Kenneth,Ford,dickersonemily@yahoo.com,Other,2022-06-15,True,908.28,Bronze,Drive Open-Source Architectures,Alumni Giving,2022-07-22,Andrea Smith,2023-08-14,220949,2024-12,2024,0.5574182277358123,0
DON01519,D0069,CAMP020,2023-10-31,2675.69,Online,Failed,Tiffany,Taylor,rodney54@yahoo.com,Other,2023-10-14,True,8851.11,Gold,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2023-10,2023,1.2461762733335817,0
DON01520,D0599,CAMP017,2022-03-25,281.02,Cash,Completed,Shawn,Kaufman,znelson@moore-armstrong.com,Male,2021-03-31,True,5665.96,Gold,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2022-03,2022,0.3240506912973789,1
DON01521,D0282,CAMP009,2024-12-25,760.57,Check,Refunded,Elizabeth,Russell,christinespears@mitchell.com,Female,2021-08-08,False,8748.97,Gold,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2024-12,2024,1.3009202244116038,0
DON01522,D0327,CAMP018,2021-08-16,2556.54,Cash,Failed,Andrew,Wilson,williemccarthy@hotmail.com,Female,2021-07-03,False,2098.22,Silver,Empower World-Class Communities,Alumni Giving,2025-01-23,Christopher Henderson,2025-01-28,27291,2021-08,2021,9.367703638562164,0
DON01523,D0701,CAMP012,2023-06-07,1223.62,Online,Completed,Christine,Owens,clayton93@barry-singleton.com,Female,2023-01-16,False,5898.12,Gold,Visualize Revolutionary Bandwidth,Emergency Relief,2020-07-07,Christine Li,2023-06-28,44114,2023-06,2023,2.7737679648184246,1
DON01524,D0575,CAMP016,2023-02-08,3358.74,Online,Refunded,Jerry,Davis,abest@johnson.com,Female,2023-09-27,True,5797.95,Gold,Architect Proactive E-Commerce,Athletics,2024-12-25,Rhonda Foster,2025-03-12,176530,2023-02,2023,1.9026454427009571,0
DON01525,D0484,CAMP024,2024-04-24,4957.35,Cash,Failed,Leah,Collins,alexis78@gmail.com,Male,2024-05-20,True,4058.29,Silver,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2024-04,2024,5.277706802938359,0
DON01526,D0845,CAMP009,2021-04-15,4217.18,Credit Card,Refunded,Abigail,Bryant,jcollins@gmail.com,Female,2022-10-17,False,1600.12,Silver,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2021-04,2021,7.21329365079365,0
DON01527,D0659,CAMP024,2023-05-06,1688.63,Credit Card,Failed,Adam,Moses,javier83@miller.net,Female,2022-11-13,False,513.36,Bronze,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2023-05,2023,1.7977536463323753,0
DON01528,D0381,CAMP020,2022-07-27,4838.94,Online,Completed,Mary,Hill,amysmith@frazier-walker.com,Other,2024-12-26,False,3580.91,Silver,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2022-07,2022,2.2536886620216845,1
DON01529,D0153,CAMP019,2023-05-09,4765.63,Check,Refunded,Jennifer,Johnson,paynecraig@miller-perez.net,Female,2020-12-20,True,7337.05,Gold,Incentivize B2C Relationships,Alumni Giving,2022-05-23,Linda Hicks,2022-06-12,67273,2023-05,2023,7.084015875611316,0
DON01530,D0447,CAMP018,2023-10-29,1379.51,Credit Card,Refunded,Glenn,Williams,haynessamantha@kennedy.com,Other,2021-09-08,False,6724.53,Gold,Empower World-Class Communities,Alumni Giving,2025-01-23,Christopher Henderson,2025-01-28,27291,2023-10,2023,5.054816606207174,0
DON01531,D0652,CAMP024,2022-04-19,4927.78,Online,Completed,Joshua,Jimenez,fcraig@gmail.com,Female,2020-11-10,False,8077.66,Gold,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2022-04,2022,5.2462259129138715,1
DON01532,D0885,CAMP023,2021-02-03,4020.03,Online,Failed,Brittany,Wilson,scott57@benjamin.com,Other,2025-05-05,True,4718.06,Silver,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2021-02,2021,9.572639599952376,0
DON01533,D0057,CAMP019,2025-02-19,3821.86,Check,Refunded,Tony,Lowe,robertajohnson@wilkerson.com,Other,2021-03-29,False,6421.59,Gold,Incentivize B2C Relationships,Alumni Giving,2022-05-23,Linda Hicks,2022-06-12,67273,2025-02,2025,5.681120211674818,0
DON01534,D0076,CAMP022,2020-12-02,4326.19,Cash,Completed,Lisa,Williams,ryan83@lopez.net,Male,2022-10-12,True,8818.18,Gold,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2020-12,2020,2.522648022671347,1
DON01535,D0686,CAMP007,2021-05-27,1857.66,Check,Completed,Jessica,Kennedy,williamswanson@gmail.com,Male,2024-06-14,False,6086.6,Gold,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2021-05,2021,3.0949651794342077,1
DON01536,D0562,CAMP015,2022-12-17,1607.48,Credit Card,Completed,Jessica,Ryan,scott73@gmail.com,Other,2023-01-30,False,8363.22,Gold,Envisioneer Enterprise Mindshare,Scholarships,2020-07-14,Brandon Sims,2021-10-24,169108,2022-12,2022,0.950564136528136,1
DON01537,D0350,CAMP024,2020-10-14,3185.68,Cash,Refunded,Richard,Smith,yturner@fletcher.com,Female,2021-09-21,True,5642.4,Gold,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2020-10,2020,3.3915468966251465,0
DON01538,D0904,CAMP020,2023-01-17,3111.35,Online,Failed,James,Dyer,markhunter@huff.com,Other,2024-08-04,False,3955.44,Silver,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2023-01,2023,1.4490806289355043,0
DON01539,D0579,CAMP010,2023-07-24,4961.18,Check,Failed,Kelsey,Thompson,lindamartinez@hotmail.com,Male,2022-01-11,True,4643.34,Silver,Exploit Dot-Com E-Commerce,Scholarships,2020-07-08,Amanda Price DVM,2020-11-12,171983,2023-07,2023,2.8846920916602223,0
DON01540,D0102,CAMP003,2024-01-08,380.27,Credit Card,Completed,Stephanie,Anderson,laurajohnson@travis.org,Male,2022-02-19,True,4534.88,Silver,Target Magnetic Metrics,Emergency Relief,2020-08-09,Thomas Hill,2022-10-31,47449,2024-01,2024,0.8014289026112247,1
DON01541,D0871,CAMP020,2024-05-15,2219.59,Online,Refunded,Janice,Lam,annabennett@hamilton-phillips.com,Male,2022-05-26,True,8174.55,Gold,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2024-05,2024,1.0337521889787251,0
DON01542,D0748,CAMP014,2020-11-07,2327.34,Check,Completed,Joshua,Graham,hortonheather@morris-meyer.com,Female,2020-07-12,False,6612.58,Gold,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2020-11,2020,2.542568416452723,1
DON01543,D0470,CAMP023,2022-09-18,1784.54,Cash,Completed,Tanya,Johnson,qallen@yahoo.com,Other,2022-05-29,True,9289.37,Gold,Aggregate Real-Time Markets,Alumni Giving,2021-09-10,Alyssa Stone,2023-12-27,41995,2022-09,2022,4.249410644124301,1
DON01544,D0643,CAMP007,2022-10-01,994.08,Credit Card,Refunded,Kimberly,Crane,tony42@hotmail.com,Male,2024-01-14,True,6755.11,Gold,Generate Intuitive Schemas,Athletics,2024-01-17,Jessica Davis,2025-03-08,60022,2022-10,2022,1.656192729332578,0
DON01545,D0775,CAMP020,2022-12-07,983.91,Check,Failed,Daniel,Gonzalez,zacharywilson@wilkinson.com,Male,2022-04-15,True,9623.15,Gold,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2022-12,2022,0.4582463951712061,0
DON01546,D0061,CAMP022,2023-04-17,3106.31,Online,Completed,Anthony,Kent,lorettakelly@gmail.com,Female,2023-05-26,True,5087.64,Gold,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2023-04,2023,1.8113228451141148,1
DON01547,D0612,CAMP015,2023-07-01,960.0,Credit Card,Failed,Caroline,Ayers,andrademark@gmail.com,Other,2022-02-15,True,8452.39,Gold,Envisioneer Enterprise Mindshare,Scholarships,2020-07-14,Brandon Sims,2021-10-24,169108,2023-07,2023,0.5676845566147077,0
DON01548,D0612,CAMP017,2023-08-05,3734.76,Check,Failed,Caroline,Ayers,andrademark@gmail.com,Other,2022-02-15,True,8452.39,Gold,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2023-08,2023,4.30663853045975,0
DON01549,D0121,CAMP019,2022-09-27,2338.66,Credit Card,Refunded,Michael,Schultz,donna99@wilkins.com,Female,2021-03-13,True,5773.27,Gold,Incentivize B2C Relationships,Alumni Giving,2022-05-23,Linda Hicks,2022-06-12,67273,2022-09,2022,3.476372393084893,0
DON01550,D0688,CAMP022,2024-04-25,4741.51,Cash,Completed,Jonathan,Perez,qrice@yahoo.com,Other,2020-07-03,True,3573.21,Silver,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2024-04,2024,2.7648255915658857,1
DON01551,D0698,CAMP006,2023-02-10,693.98,Credit Card,Failed,Brian,Cross,ramirezbrianna@hotmail.com,Male,2021-10-20,True,5617.48,Gold,Utilize Vertical E-Tailers,Athletics,2024-01-01,John Mclaughlin,2025-01-13,43725,2023-02,2023,1.5871469411092052,0
DON01552,D0546,CAMP009,2024-09-20,2981.31,Online,Failed,Raymond,Sandoval,david47@williams.com,Other,2024-02-06,False,1181.45,Silver,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2024-09,2024,5.099394499178982,0
DON01553,D0487,CAMP001,2023-12-12,498.31,Online,Refunded,Jacqueline,Smith,virginia54@rojas.info,Other,2023-07-15,False,3309.97,Silver,Integrate Synergistic Relationships,Athletics,2023-08-16,Daniel Wilson,2024-07-22,217610,2023-12,2023,0.22899223381278433,0
DON01554,D0156,CAMP015,2021-08-07,299.92,Online,Completed,Tommy,Beck,barbarahunt@gmail.com,Female,2022-07-28,False,6270.17,Gold,Envisioneer Enterprise Mindshare,Scholarships,2020-07-14,Brandon Sims,2021-10-24,169108,2021-08,2021,0.17735411689571162,1
DON01555,D0771,CAMP006,2020-09-16,1586.1,Cash,Completed,Phillip,Clayton,freemanryan@sullivan.com,Male,2023-11-11,True,1542.76,Silver,Utilize Vertical E-Tailers,Athletics,2024-01-01,John Mclaughlin,2025-01-13,43725,2020-09,2020,3.627444253859348,1
DON01556,D0478,CAMP010,2020-11-04,742.05,Online,Failed,Richard,Kelly,ericestes@gmail.com,Male,2022-09-04,False,9151.18,Gold,Exploit Dot-Com E-Commerce,Scholarships,2020-07-08,Amanda Price DVM,2020-11-12,171983,2020-11,2020,0.4314670636051237,0
DON01557,D0500,CAMP002,2021-10-25,431.04,Check,Completed,Alexis,Campos,perrycory@ellis.com,Other,2023-05-09,False,1287.91,Silver,Generate Clicks-And-Mortar Eyeballs,Emergency Relief,2020-11-22,Christopher Murphy,2021-01-02,197004,2021-10,2021,0.21879758786623624,1
DON01558,D0495,CAMP001,2023-11-23,665.95,Check,Completed,Dalton,Crawford,evangallagher@perez.net,Female,2023-03-26,True,8496.41,Gold,Integrate Synergistic Relationships,Athletics,2023-08-16,Daniel Wilson,2024-07-22,217610,2023-11,2023,0.3060291346905014,1
DON01559,D0009,CAMP020,2022-01-25,1969.98,Credit Card,Failed,Anthony,Chase,frank34@yahoo.com,Male,2020-07-15,True,8640.32,Gold,Benchmark Clicks-And-Mortar Technologies,Scholarships,2024-04-27,Brian Nelson,2024-10-04,214712,2022-01,2022,0.9174987890755989,0
DON01560,D0395,CAMP003,2021-10-03,3363.77,Online,Completed,Vincent,Ellis,christinahuang@fry.com,Female,2024-10-03,False,5520.38,Gold,Target Magnetic Metrics,Emergency Relief,2020-08-09,Thomas Hill,2022-10-31,47449,2021-10,2021,7.089232649792408,1
DON01561,D0786,CAMP009,2022-06-21,2996.71,Cash,Completed,Cesar,Greene,cjohnson@keller.biz,Female,2020-08-26,True,7401.15,Gold,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2022-06,2022,5.1257354953475645,1
DON01562,D0310,CAMP006,2024-06-28,3989.75,Cash,Failed,Steven,Salas,westtanya@williams-brown.net,Other,2022-06-01,True,4909.25,Silver,Utilize Vertical E-Tailers,Athletics,2024-01-01,John Mclaughlin,2025-01-13,43725,2024-06,2024,9.124642652944539,0
DON01563,D0754,CAMP024,2024-03-07,3781.11,Online,Failed,William,Charles,laurahenson@norman.info,Female,2024-02-13,True,4270.1,Silver,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2024-03,2024,4.025455126157778,0
DON01564,D0252,CAMP022,2020-05-31,2906.63,Credit Card,Refunded,Sarah,Rodriguez,christophermeadows@gmail.com,Male,2023-08-11,False,2354.61,Silver,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2020-05,2020,1.6948872846863448,0
DON01565,D0876,CAMP003,2024-01-02,1844.79,Credit Card,Failed,Frank,Wright,zgillespie@martinez.com,Other,2022-01-08,False,2468.87,Silver,Target Magnetic Metrics,Emergency Relief,2020-08-09,Thomas Hill,2022-10-31,47449,2024-01,2024,3.887942843895551,0
DON01566,D0841,CAMP009,2024-12-13,4645.77,Credit Card,Refunded,Steven,Pham,solomonkimberly@gmail.com,Male,2024-01-19,False,370.44,Bronze,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2024-12,2024,7.946377257799672,0
DON01567,D0271,CAMP024,2023-10-31,4158.9,Online,Refunded,Juan,Velazquez,kimroy@walker.com,Other,2022-11-24,False,1812.05,Silver,Morph Next-Generation Paradigms,Emergency Relief,2025-04-08,Megan Richardson,2025-04-13,93930,2023-10,2023,4.42765889492175,0
DON01568,D0733,CAMP013,2024-03-21,4867.94,Cash,Completed,Daniel,Roth,idavis@weaver-ramos.com,Male,2021-03-03,True,9327.46,Gold,Seize Ubiquitous Communities,Emergency Relief,2020-09-28,Kyle Hansen,2023-01-09,144459,2024-03,2024,3.3697727382856035,1
DON01569,D0706,CAMP008,2023-06-05,668.31,Online,Completed,Joanna,Anderson,thorne@gmail.com,Other,2024-11-03,False,5415.77,Gold,Deliver Robust Vortals,Athletics,2021-03-18,Ms. Carly Smith,2021-08-30,215102,2023-06,2023,0.31069446123234556,1
DON01570,D0930,CAMP002,2023-05-07,4082.73,Check,Failed,Robert,Thomas,gallagherryan@hotmail.com,Male,2023-07-27,True,7977.23,Gold,Generate Clicks-And-Mortar Eyeballs,Emergency Relief,2020-11-22,Christopher Murphy,2021-01-02,197004,2023-05,2023,2.07240969726503,0
DON01571,D0836,CAMP009,2020-07-15,1397.75,Online,Failed,Juan,Conway,melody27@hotmail.com,Female,2020-09-08,True,5978.94,Gold,Whiteboard Holistic Users,Emergency Relief,2023-04-30,Jeremy Lee,2024-07-24,58464,2020-07,2020,2.3907874931581827,0
DON01572,D0759,CAMP022,2022-03-30,4812.51,Check,Refunded,Jaclyn,Arias,erikacasey@simpson.com,Female,2023-12-29,True,4962.97,Silver,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2022-03,2022,2.8062264569022823,0
DON01573,D0237,CAMP022,2020-12-14,593.4,Cash,Failed,Ronald,Ball,holly93@yahoo.com,Female,2021-06-14,True,7168.31,Gold,Implement End-To-End Convergence,Emergency Relief,2022-03-16,Christopher Cantu,2022-10-01,171494,2020-12,2020,0.3460179364875739,0
DON01574,D0922,CAMP005,2025-02-05,4146.45,Online,Refunded,Jennifer,Martinez,halljoshua@curtis-wilson.org,Male,2022-08-20,False,1094.94,Silver,Morph Turn-Key Channels,Emergency Relief,2021-02-23,Carol Snyder,2021-11-07,189582,2025-02,2025,2.18715384371934,0
DON01575,D0777,CAMP012,2022-01-06,2272.39,Check,Completed,Craig,Lee,davidhale@frank.info,Female,2023-06-13,True,7681.65,Gold,Visualize Revolutionary Bandwidth,Emergency Relief,2020-07-07,Christine Li,2023-06-28,44114,2022-01,2022,5.151176497257106,1
DON01576,D0911,CAMP014,2024-04-09,3404.78,Online,Refunded,Pamela,Ray,wfernandez@yahoo.com,Male,2023-03-19,True,8208.9,Gold,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2024-04,2024,3.719648221991588,0
DON01577,D0975,CAMP006,2023-12-29,1067.15,Credit Card,Failed,Bethany,Morales,jeromecombs@jordan-mitchell.com,Female,2020-10-13,False,7270.29,Gold,Utilize Vertical E-Tailers,Athletics,2024-01-01,John Mclaughlin,2025-01-13,43725,2023-12,2023,2.440594625500286,0
DON01578,D0302,CAMP005,2022-02-11,4731.74,Cash,Completed,Jacqueline,Huynh,ronaldmitchell@hotmail.com,Other,2022-01-24,False,7970.38,Gold,Morph Turn-Key Channels,Emergency Relief,2021-02-23,Carol Snyder,2021-11-07,189582,2022-02,2022,2.4958804105875028,1
DON01579,D0997,CAMP005,2024-10-04,1498.74,Cash,Refunded,Annette,Calderon,fritter@powell.com,Female,2022-05-06,True,653.73,Bronze,Morph Turn-Key Channels,Emergency Relief,2021-02-23,Carol Snyder,2021-11-07,189582,2024-10,2024,0.7905497357344051,0
DON01580,D0315,CAMP014,2022-05-11,2638.46,Cash,Refunded,Pamela,Murillo,belinda90@gmail.com,Other,2020-08-21,True,3649.03,Silver,Monetize Real-Time Convergence,Emergency Relief,2023-06-26,Angela Tate,2024-01-25,91535,2022-05,2022,2.8824602611023105,0
DON01581,D0682,CAMP017,2023-02-06,4973.68,Cash,Completed,Heather,Morris,jenkinsbradley@gmail.com,Other,2024-05-04,False,9747.23,Gold,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2023-02,2023,5.735265967873987,1
DON01582,D0743,CAMP010,2023-07-29,2567.27,Online,Failed,Colleen,Smith,sonya54@bennett.com,Female,2025-04-04,False,615.84,Bronze,Exploit Dot-Com E-Commerce,Scholarships,2020-07-08,Amanda Price DVM,2020-11-12,171983,2023-07,2023,1.4927463760953117,0
DON01583,D0672,CAMP013,2024-09-03,1698.8,Credit Card,Completed,Ryan,Clark,carolynmathis@gmail.com,Other,2020-07-11,False,7776.08,Gold,Seize Ubiquitous Communities,Emergency Relief,2020-09-28,Kyle Hansen,2023-01-09,144459,2024-09,2024,1.1759738057165008,1
DON01584,D0127,CAMP016,2023-07-20,3700.59,Online,Refunded,Brandon,Edwards,mosesjonathon@smith.biz,Female,2021-05-13,False,6730.91,Gold,Architect Proactive E-Commerce,Athletics,2024-12-25,Rhonda Foster,2025-03-12,176530,2023-07,2023,2.0962952472667538,0
DON01585,D0484,CAMP004,2020-07-07,738.33,Credit Card,Failed,Leah,Collins,alexis78@gmail.com,Male,2024-05-20,True,4058.29,Silver,Drive Out-Of-The-Box Networks,Scholarships,2022-05-30,David James,2022-12-05,246176,2020-07,2020,0.2999195697387235,0
DON01586,D0767,CAMP012,2024-01-03,1982.59,Check,Refunded,Joseph,Jacobs,emmaalvarado@pham.com,Other,2021-02-03,False,3970.87,Silver,Visualize Revolutionary Bandwidth,Emergency Relief,2020-07-07,Christine Li,2023-06-28,44114,2024-01,2024,4.494242190687763,0
DON01587,D0544,CAMP001,2023-04-21,2249.13,Online,Completed,Sarah,Smith,julianbeck@gmail.com,Female,2020-12-19,False,2439.11,Silver,Integrate Synergistic Relationships,Athletics,2023-08-16,Daniel Wilson,2024-07-22,217610,2023-04,2023,1.0335600386011672,1
DON01588,D0102,CAMP012,2022-05-28,2116.37,Check,Failed,Stephanie,Anderson,laurajohnson@travis.org,Male,2022-02-19,True,4534.88,Silver,Visualize Revolutionary Bandwidth,Emergency Relief,2020-07-07,Christine Li,2023-06-28,44114,2022-05,2022,4.797501926825951,0
DON01589,D0007,CAMP017,2024-11-04,2074.54,Cash,Refunded,Mark,Davidson,tpena@stark-mcgrath.com,Female,2024-01-29,True,9961.0,Gold,Matrix Efficient Niches,Emergency Relief,2024-09-15,Nicholas Cochran,2024-12-22,86721,2024-11,2024,2.3922002744433297,0
